18 14 61 1
19 14 61 1
20 14 61 1
21 14 61 1
22 14 61 1
23 14 61 1
24 14 61 1
25 14 61 1
26 14 61 1
27 14 61 1
28 14 61 2
29 14 61 2
30 14 61 2
14 15 61 2
15 15 61 1
16 15 61 1
17 15 61 1
18 15 61 1
19 15 61 1
20 15 61 1
21 15 61 1
22 15 61 1
23 15 61 1
24 15 61 1
25 15 61 1
26 15 61 1
27 15 61 1
28 15 61 1
29 15 61 1
30 15 61 2
13 16 61 2
14 16 61 2
15 16 61 1
16 16 61 1
17 16 61 1
18 16 61 1
19 16 61 1
20 16 61 1
21 16 61 1
22 16 61 1
23 16 61 1
24 16 61 1
25 16 61 1
26 16 61 1
27 16 61 1
28 16 61 1
29 16 61 1
30 16 61 2
31 16 61 2
12 17 61 2
13 17 61 2
14 17 61 1
15 17 61 1
16 17 61 1
17 17 61 1
18 17 61 1
19 17 61 1
20 17 61 1
21 17 61 1
22 17 61 1
23 17 61 1
24 17 61 1
25 17 61 1
26 17 61 1
27 17 61 1
28 17 61 1
29 17 61 1
30 17 61 1
31 17 61 2
32 17 61 2
12 18 61 2
13 18 61 1
14 18 61 1
15 18 61 1
16 18 61 1
17 18 61 1
18 18 61 1
19 18 61 1
20 18 61 1
21 18 61 1
22 18 61 1
23 18 61 1
24 18 61 1
25 18 61 1
26 18 61 1
27 18 61 1
28 18 61 1
29 18 61 1
30 18 61 1
31 18 61 1
32 18 61 2
12 19 61 2
13 19 61 1
14 19 61 1
15 19 61 1
16 19 61 1
17 19 61 1
18 19 61 1
19 19 61 1
20 19 61 1
21 19 61 1
22 19 61 1
23 19 61 1
24 19 61 1
25 19 61 1
26 19 61 1
27 19 61 1
28 19 61 1
29 19 61 1
30 19 61 1
31 19 61 1
32 19 61 2
12 20 61 2
13 20 61 1
14 20 61 1
15 20 61 1
16 20 61 1
17 20 61 1
18 20 61 1
19 20 61 1
20 20 61 1
21 20 61 1
22 20 61 1
23 20 61 1
24 20 61 1
25 20 61 1
26 20 61 1
27 20 61 1
28 20 61 1
29 20 61 1
30 20 61 1
31 20 61 1
32 20 61 2
12 21 61 2
13 21 61 1
14 21 61 1
15 21 61 1
16 21 61 1
17 21 61 1
18 21 61 1
19 21 61 1
20 21 61 1
21 21 61 1
22 21 61 1
23 21 61 1
24 21 61 1
25 21 61 1
26 21 61 1
27 21 61 1
28 21 61 1
29 21 61 1
30 21 61 1
31 21 61 1
32 21 61 2
12 22 61 2
13 22 61 1
14 22 61 1
15 22 61 1
16 22 61 1
17 22 61 1
18 22 61 1
19 22 61 1
20 22 61 1
21 22 61 1
22 22 61 1
23 22 61 1
24 22 61 1
25 22 61 1
26 22 61 1
27 22 61 1
28 22 61 1
29 22 61 1
30 22 61 1
31 22 61 1
32 22 61 2
12 23 61 2
13 23 61 1
14 23 61 1
15 23 61 1
16 23 61 1
17 23 61 1
18 23 61 1
19 23 61 1
20 23 61 1
21 23 61 1
22 23 61 1
23 23 61 1
24 23 61 1
25 23 61 1
26 23 61 1
27 23 61 1
28 23 61 1
29 23 61 1
30 23 61 1
31 23 61 1
32 23 61 2
12 24 61 2
13 24 61 1
14 24 61 1
15 24 61 1
16 24 61 1
17 24 61 1
18 24 61 1
19 24 61 1
20 24 61 1
21 24 61 1
22 24 61 1
23 24 61 1
24 24 61 1
25 24 61 1
26 24 61 1
27 24 61 1
28 24 61 1
29 24 61 1
30 24 61 1
31 24 61 1
32 24 61 2
12 25 61 2
13 25 61 1
14 25 61 1
15 25 61 1
16 25 61 1
17 25 61 1
18 25 61 1
19 25 61 1
20 25 61 1
21 25 61 1
22 25 61 1
23 25 61 1
24 25 61 1
25 25 61 1
26 25 61 1
27 25 61 1
28 25 61 1
29 25 61 1
30 25 61 1
31 25 61 1
32 25 61 2
12 26 61 2
13 26 61 1
14 26 61 1
15 26 61 1
16 26 61 1
17 26 61 1
18 26 61 1
19 26 61 1
20 26 61 1
21 26 61 1
22 26 61 1
23 26 61 1
24 26 61 1
25 26 61 1
26 26 61 1
27 26 61 1
28 26 61 1
29 26 61 1
30 26 61 1
31 26 61 1
32 26 61 2
12 27 61 2
13 27 61 2
14 27 61 1
15 27 61 1
16 27 61 1
17 27 61 1
18 27 61 1
19 27 61 1
20 27 61 1
21 27 61 1
22 27 61 1
23 27 61 1
24 27 61 1
25 27 61 1
26 27 61 1
27 27 61 1
28 27 61 1
29 27 61 1
30 27 61 1
31 27 61 2
32 27 61 2
13 28 61 2
14 28 61 2
15 28 61 1
16 28 61 1
17 28 61 1
18 28 61 1
19 28 61 1
20 28 61 1
21 28 61 1
22 28 61 1
23 28 61 1
24 28 61 1
25 28 61 1
26 28 61 1
27 28 61 1
28 28 61 1
29 28 61 1
30 28 61 2
31 28 61 2
14 29 61 2
15 29 61 1
16 29 61 1
17 29 61 1
18 29 61 1
19 29 61 1
20 29 61 1
21 29 61 1
22 29 61 1
23 29 61 1
24 29 61 1
25 29 61 1
26 29 61 1
27 29 61 1
28 29 61 1
29 29 61 1
30 29 61 2
14 30 61 2
15 30 61 2
16 30 61 2
17 30 61 1
18 30 61 1
19 30 61 1
20 30 61 1
21 30 61 1
22 30 61 1
23 30 61 1
24 30 61 1
25 30 61 1
26 30 61 1
27 30 61 1
28 30 61 2
29 30 61 2
30 30 61 2
16 31 61 2
17 31 61 2
18 31 61 1
19 31 61 1
20 31 61 1
21 31 61 1
22 31 61 1
23 31 61 1
24 31 61 1
25 31 61 1
26 31 61 1
27 31 61 2
28 31 61 2
17 32 61 2
18 32 61 2
19 32 61 2
20 32 61 2
21 32 61 2
22 32 61 2
23 32 61 2
24 32 61 2
25 32 61 2
26 32 61 2
27 32 61 2
17 12 62 2
18 12 62 2
19 12 62 2
20 12 62 2
21 12 62 2
22 12 62 2
23 12 62 2
24 12 62 2
25 12 62 2
26 12 62 2
27 12 62 2
16 13 62 2
17 13 62 2
18 13 62 1
19 13 62 1
20 13 62 1
21 13 62 1
22 13 62 1
23 13 62 1
24 13 62 1
25 13 62 1
26 13 62 1
27 13 62 2
28 13 62 2
14 14 62 2
15 14 62 2
16 14 62 2
17 14 62 1
18 14 62 1
19 14 62 1
20 14 62 1
21 14 62 1
22 14 62 1
23 14 62 1
24 14 62 1
25 14 62 1
26 14 62 1
27 14 62 1
28 14 62 2
29 14 62 2
30 14 62 2
14 15 62 2
15 15 62 1
16 15 62 1
17 15 62 1
18 15 62 1
19 15 62 1
20 15 62 1
21 15 62 1
22 15 62 1
23 15 62 1
24 15 62 1
25 15 62 1
26 15 62 1
27 15 62 1
28 15 62 1
29 15 62 1
30 15 62 2
13 16 62 2
14 16 62 2
15 16 62 1
16 16 62 1
17 16 62 1
18 16 62 1
19 16 62 1
20 16 62 1
21 16 62 1
22 16 62 1
23 16 62 1
24 16 62 1
25 16 62 1
26 16 62 1
27 16 62 1
28 16 62 1
29 16 62 1
30 16 62 2
31 16 62 2
12 17 62 2
13 17 62 2
14 17 62 1
15 17 62 1
16 17 62 1
17 17 62 1
18 17 62 1
19 17 62 1
20 17 62 1
21 17 62 1
22 17 62 1
23 17 62 1
24 17 62 1
25 17 62 1
26 17 62 1
27 17 62 1
28 17 62 1
29 17 62 1
30 17 62 1
31 17 62 2
32 17 62 2
12 18 62 2
13 18 62 1
14 18 62 1
15 18 62 1
16 18 62 1
17 18 62 1
18 18 62 1
19 18 62 1
20 18 62 1
21 18 62 1
22 18 62 1
23 18 62 1
24 18 62 1
25 18 62 1
26 18 62 1
27 18 62 1
28 18 62 1
29 18 62 1
30 18 62 1
31 18 62 1
32 18 62 2
12 19 62 2
13 19 62 1
14 19 62 1
15 19 62 1
16 19 62 1
17 19 62 1
18 19 62 1
19 19 62 1
20 19 62 1
21 19 62 1
22 19 62 1
23 19 62 1
24 19 62 1
25 19 62 1
26 19 62 1
27 19 62 1
28 19 62 1
29 19 62 1
30 19 62 1
31 19 62 1
32 19 62 2
12 20 62 2
13 20 62 1
14 20 62 1
15 20 62 1
16 20 62 1
17 20 62 1
18 20 62 1
19 20 62 1
20 20 62 1
21 20 62 1
22 20 62 1
23 20 62 1
24 20 62 1
25 20 62 1
26 20 62 1
27 20 62 1
28 20 62 1
29 20 62 1
30 20 62 1
31 20 62 1
32 20 62 2
12 21 62 2
13 21 62 1
14 21 62 1
15 21 62 1
16 21 62 1
17 21 62 1
18 21 62 1
19 21 62 1
20 21 62 1
21 21 62 1
22 21 62 1
23 21 62 1
24 21 62 1
25 21 62 1
26 21 62 1
27 21 62 1
28 21 62 1
29 21 62 1
30 21 62 1
31 21 62 1
32 21 62 2
12 22 62 2
13 22 62 1
14 22 62 1
15 22 62 1
16 22 62 1
17 22 62 1
18 22 62 1
19 22 62 1
20 22 62 1
21 22 62 1
22 22 62 1
23 22 62 1
24 22 62 1
25 22 62 1
26 22 62 1
27 22 62 1
28 22 62 1
29 22 62 1
30 22 62 1
31 22 62 1
32 22 62 2
12 23 62 2
13 23 62 1
14 23 62 1
15 23 62 1
16 23 62 1
17 23 62 1
18 23 62 1
19 23 62 1
20 23 62 1
21 23 62 1
22 23 62 1
23 23 62 1
24 23 62 1
25 23 62 1
26 23 62 1
27 23 62 1
28 23 62 1
29 23 62 1
30 23 62 1
31 23 62 1
32 23 62 2
12 24 62 2
13 24 62 1
14 24 62 1
15 24 62 1
16 24 62 1
17 24 62 1
18 24 62 1
19 24 62 1
20 24 62 1
21 24 62 1
22 24 62 1
23 24 62 1
24 24 62 1
25 24 62 1
26 24 62 1
27 24 62 1
28 24 62 1
29 24 62 1
30 24 62 1
31 24 62 1
32 24 62 2
12 25 62 2
13 25 62 1
14 25 62 1
15 25 62 1
16 25 62 1
17 25 62 1
18 25 62 1
19 25 62 1
20 25 62 1
21 25 62 1
22 25 62 1
23 25 62 1
24 25 62 1
25 25 62 1
26 25 62 1
27 25 62 1
28 25 62 1
29 25 62 1
30 25 62 1
31 25 62 1
32 25 62 2
12 26 62 2
13 26 62 1
14 26 62 1
15 26 62 1
16 26 62 1
17 26 62 1
18 26 62 1
19 26 62 1
20 26 62 1
21 26 62 1
22 26 62 1
23 26 62 1
24 26 62 1
25 26 62 1
26 26 62 1
27 26 62 1
28 26 62 1
29 26 62 1
30 26 62 1
31 26 62 1
32 26 62 2
12 27 62 2
13 27 62 2
14 27 62 1
15 27 62 1
16 27 62 1
17 27 62 1
18 27 62 1
19 27 62 1
20 27 62 1
21 27 62 1
22 27 62 1
23 27 62 1
24 27 62 1
25 27 62 1
26 27 62 1
27 27 62 1
28 27 62 1
29 27 62 1
30 27 62 1
31 27 62 2
32 27 62 2
13 28 62 2
14 28 62 2
15 28 62 1
16 28 62 1
17 28 62 1
18 28 62 1
19 28 62 1
20 28 62 1
21 28 62 1
22 28 62 1
23 28 62 1
24 28 62 1
25 28 62 1
26 28 62 1
27 28 62 1
28 28 62 1
29 28 62 1
30 28 62 2
31 28 62 2
14 29 62 2
15 29 62 1
16 29 62 1
17 29 62 1
18 29 62 1
19 29 62 1
20 29 62 1
21 29 62 1
22 29 62 1
23 29 62 1
24 29 62 1
25 29 62 1
26 29 62 1
27 29 62 1
28 29 62 1
29 29 62 1
30 29 62 2
14 30 62 2
15 30 62 2
16 30 62 2
17 30 62 1
18 30 62 1
19 30 62 1
20 30 62 1
21 30 62 1
22 30 62 1
23 30 62 1
24 30 62 1
25 30 62 1
26 30 62 1
27 30 62 1
28 30 62 2
29 30 62 2
30 30 62 2
16 31 62 2
17 31 62 2
18 31 62 1
19 31 62 1
20 31 62 1
21 31 62 1
22 31 62 1
23 31 62 1
24 31 62 1
25 31 62 1
26 31 62 1
27 31 62 2
28 31 62 2
17 32 62 2
18 32 62 2
19 32 62 2
20 32 62 2
21 32 62 2
22 32 62 2
23 32 62 2
24 32 62 2
25 32 62 2
26 32 62 2
27 32 62 2
17 12 63 2
18 12 63 2
19 12 63 2
20 12 63 2
21 12 63 2
22 12 63 2
23 12 63 2
24 12 63 2
25 12 63 2
26 12 63 2
27 12 63 2
16 13 63 2
17 13 63 2
18 13 63 1
19 13 63 1
20 13 63 1
21 13 63 1
22 13 63 1
23 13 63 1
24 13 63 1
25 13 63 1
26 13 63 1
27 13 63 2
28 13 63 2
14 14 63 2
15 14 63 2
16 14 63 2
17 14 63 1
18 14 63 1
19 14 63 1
20 14 63 1
21 14 63 1
22 14 63 1
23 14 63 1
24 14 63 1
25 14 63 1
26 14 63 1
27 14 63 1
28 14 63 2
29 14 63 2
30 14 63 2
14 15 63 2
15 15 63 1
16 15 63 1
17 15 63 1
18 15 63 1
19 15 63 1
20 15 63 1
21 15 63 1
22 15 63 1
23 15 63 1
24 15 63 1
25 15 63 1
26 15 63 1
27 15 63 1
28 15 63 1
29 15 63 1
30 15 63 2
13 16 63 2
14 16 63 2
15 16 63 1
16 16 63 1
17 16 63 1
18 16 63 1
19 16 63 1
20 16 63 1
21 16 63 1
22 16 63 1
23 16 63 1
24 16 63 1
25 16 63 1
26 16 63 1
27 16 63 1
28 16 63 1
29 16 63 1
30 16 63 2
31 16 63 2
12 17 63 2
13 17 63 2
14 17 63 1
15 17 63 1
16 17 63 1
17 17 63 1
18 17 63 1
19 17 63 1
20 17 63 1
21 17 63 1
22 17 63 1
23 17 63 1
24 17 63 1
25 17 63 1
26 17 63 1
27 17 63 1
28 17 63 1
29 17 63 1
30 17 63 1
31 17 63 2
32 17 63 2
12 18 63 2
13 18 63 1
14 18 63 1
15 18 63 1
16 18 63 1
17 18 63 1
18 18 63 1
19 18 63 1
20 18 63 1
21 18 63 1
22 18 63 1
23 18 63 1
24 18 63 1
25 18 63 1
26 18 63 1
27 18 63 1
28 18 63 1
29 18 63 1
30 18 63 1
31 18 63 1
32 18 63 2
12 19 63 2
13 19 63 1
14 19 63 1
15 19 63 1
16 19 63 1
17 19 63 1
18 19 63 1
19 19 63 1
20 19 63 1
21 19 63 1
22 19 63 1
23 19 63 1
24 19 63 1
25 19 63 1
26 19 63 1
27 19 63 1
28 19 63 1
29 19 63 1
30 19 63 1
31 19 63 1
32 19 63 2
12 20 63 2
13 20 63 1
14 20 63 1
15 20 63 1
16 20 63 1
17 20 63 1
18 20 63 1
19 20 63 1
20 20 63 1
21 20 63 1
22 20 63 1
23 20 63 1
24 20 63 1
25 20 63 1
26 20 63 1
27 20 63 1
28 20 63 1
29 20 63 1
30 20 63 1
31 20 63 1
32 20 63 2
12 21 63 2
13 21 63 1
14 21 63 1
15 21 63 1
16 21 63 1
17 21 63 1
18 21 63 1
19 21 63 1
20 21 63 1
21 21 63 1
22 21 63 1
23 21 63 1
24 21 63 1
25 21 63 1
26 21 63 1
27 21 63 1
28 21 63 1
29 21 63 1
30 21 63 1
31 21 63 1
32 21 63 2
12 22 63 2
13 22 63 1
14 22 63 1
15 22 63 1
16 22 63 1
17 22 63 1
18 22 63 1
19 22 63 1
20 22 63 1
21 22 63 1
22 22 63 1
23 22 63 1
24 22 63 1
25 22 63 1
26 22 63 1
27 22 63 1
28 22 63 1
29 22 63 1
30 22 63 1
31 22 63 1
32 22 63 2
12 23 63 2
13 23 63 1
14 23 63 1
15 23 63 1
16 23 63 1
17 23 63 1
18 23 63 1
19 23 63 1
20 23 63 1
21 23 63 1
22 23 63 1
23 23 63 1
24 23 63 1
25 23 63 1
26 23 63 1
27 23 63 1
28 23 63 1
29 23 63 1
30 23 63 1
31 23 63 1
32 23 63 2
12 24 63 2
13 24 63 1
14 24 63 1
15 24 63 1
16 24 63 1
17 24 63 1
18 24 63 1
19 24 63 1
20 24 63 1
21 24 63 1
22 24 63 1
23 24 63 1
24 24 63 1
25 24 63 1
26 24 63 1
27 24 63 1
28 24 63 1
29 24 63 1
30 24 63 1
31 24 63 1
32 24 63 2
12 25 63 2
13 25 63 1
14 25 63 1
15 25 63 1
16 25 63 1
17 25 63 1
18 25 63 1
19 25 63 1
20 25 63 1
21 25 63 1
22 25 63 1
23 25 63 1
24 25 63 1
25 25 63 1
26 25 63 1
27 25 63 1
28 25 63 1
29 25 63 1
30 25 63 1
31 25 63 1
32 25 63 2
12 26 63 2
13 26 63 1
14 26 63 1
15 26 63 1
16 26 63 1
17 26 63 1
18 26 63 1
19 26 63 1
20 26 63 1
21 26 63 1
22 26 63 1
23 26 63 1
24 26 63 1
25 26 63 1
26 26 63 1
27 26 63 1
28 26 63 1
29 26 63 1
30 26 63 1
31 26 63 1
32 26 63 2
12 27 63 2
13 27 63 2
14 27 63 1
15 27 63 1
16 27 63 1
17 27 63 1
18 27 63 1
19 27 63 1
20 27 63 1
21 27 63 1
22 27 63 1
23 27 63 1
24 27 63 1
25 27 63 1
26 27 63 1
27 27 63 1
28 27 63 1
29 27 63 1
30 27 63 1
31 27 63 2
32 27 63 2
13 28 63 2
14 28 63 2
15 28 63 1
16 28 63 1
17 28 63 1
18 28 63 1
19 28 63 1
20 28 63 1
21 28 63 1
22 28 63 1
23 28 63 1
24 28 63 1
25 28 63 1
26 28 63 1
27 28 63 1
28 28 63 1
29 28 63 1
30 28 63 2
31 28 63 2
14 29 63 2
15 29 63 1
16 29 63 1
17 29 63 1
18 29 63 1
19 29 63 1
20 29 63 1
21 29 63 1
22 29 63 1
23 29 63 1
24 29 63 1
25 29 63 1
26 29 63 1
27 29 63 1
28 29 63 1
29 29 63 1
30 29 63 2
14 30 63 2
15 30 63 2
16 30 63 2
17 30 63 1
18 30 63 1
19 30 63 1
20 30 63 1
21 30 63 1
22 30 63 1
23 30 63 1
24 30 63 1
25 30 63 1
26 30 63 1
27 30 63 1
28 30 63 2
29 30 63 2
30 30 63 2
16 31 63 2
17 31 63 2
18 31 63 1
19 31 63 1
20 31 63 1
21 31 63 1
22 31 63 1
23 31 63 1
24 31 63 1
25 31 63 1
26 31 63 1
27 31 63 2
28 31 63 2
17 32 63 2
18 32 63 2
19 32 63 2
20 32 63 2
21 32 63 2
22 32 63 2
23 32 63 2
24 32 63 2
25 32 63 2
26 32 63 2
27 32 63 2
17 12 64 2
18 12 64 2
19 12 64 2
20 12 64 2
21 12 64 2
22 12 64 2
23 12 64 2
24 12 64 2
25 12 64 2
26 12 64 2
27 12 64 2
16 13 64 2
17 13 64 2
18 13 64 1
19 13 64 1
20 13 64 1
21 13 64 1
22 13 64 1
23 13 64 1
24 13 64 1
25 13 64 1
26 13 64 1
27 13 64 2
28 13 64 2
14 14 64 2
15 14 64 2
16 14 64 2
17 14 64 1
18 14 64 1
19 14 64 1
20 14 64 1
21 14 64 1
22 14 64 1
23 14 64 1
24 14 64 1
25 14 64 1
26 14 64 1
27 14 64 1
28 14 64 2
29 14 64 2
30 14 64 2
14 15 64 2
15 15 64 1
16 15 64 1
17 15 64 1
18 15 64 1
19 15 64 1
20 15 64 1
21 15 64 1
22 15 64 1
23 15 64 1
24 15 64 1
25 15 64 1
26 15 64 1
27 15 64 1
28 15 64 1
29 15 64 1
30 15 64 2
13 16 64 2
14 16 64 2
15 16 64 1
16 16 64 1
17 16 64 1
18 16 64 1
19 16 64 1
20 16 64 1
21 16 64 1
22 16 64 1
23 16 64 1
24 16 64 1
25 16 64 1
26 16 64 1
27 16 64 1
28 16 64 1
29 16 64 1
30 16 64 2
31 16 64 2
12 17 64 2
13 17 64 2
14 17 64 1
15 17 64 1
16 17 64 1
17 17 64 1
18 17 64 1
19 17 64 1
20 17 64 1
21 17 64 1
22 17 64 1
23 17 64 1
24 17 64 1
25 17 64 1
26 17 64 1
27 17 64 1
28 17 64 1
29 17 64 1
30 17 64 1
31 17 64 2
32 17 64 2
12 18 64 2
13 18 64 1
14 18 64 1
15 18 64 1
16 18 64 1
17 18 64 1
18 18 64 1
19 18 64 1
20 18 64 1
21 18 64 1
22 18 64 1
23 18 64 1
24 18 64 1
25 18 64 1
26 18 64 1
27 18 64 1
28 18 64 1
29 18 64 1
30 18 64 1
31 18 64 1
32 18 64 2
12 19 64 2
13 19 64 1
14 19 64 1
15 19 64 1
16 19 64 1
17 19 64 1
18 19 64 1
19 19 64 1
20 19 64 1
21 19 64 1
22 19 64 1
23 19 64 1
24 19 64 1
25 19 64 1
26 19 64 1
27 19 64 1
28 19 64 1
29 19 64 1
30 19 64 1
31 19 64 1
32 19 64 2
12 20 64 2
13 20 64 1
14 20 64 1
15 20 64 1
16 20 64 1
17 20 64 1
18 20 64 1
19 20 64 1
20 20 64 1
21 20 64 1
22 20 64 1
23 20 64 1
24 20 64 1
25 20 64 1
26 20 64 1
27 20 64 1
28 20 64 1
29 20 64 1
30 20 64 1
31 20 64 1
32 20 64 2
12 21 64 2
13 21 64 1
14 21 64 1
15 21 64 1
16 21 64 1
17 21 64 1
18 21 64 1
19 21 64 1
20 21 64 1
21 21 64 1
22 21 64 1
23 21 64 1
24 21 64 1
25 21 64 1
26 21 64 1
27 21 64 1
28 21 64 1
29 21 64 1
30 21 64 1
31 21 64 1
32 21 64 2
12 22 64 2
13 22 64 1
14 22 64 1
15 22 64 1
16 22 64 1
17 22 64 1
18 22 64 1
19 22 64 1
20 22 64 1
21 22 64 1
22 22 64 1
23 22 64 1
24 22 64 1
25 22 64 1
26 22 64 1
27 22 64 1
28 22 64 1
29 22 64 1
30 22 64 1
31 22 64 1
32 22 64 2
12 23 64 2
13 23 64 1
14 23 64 1
15 23 64 1
16 23 64 1
17 23 64 1
18 23 64 1
19 23 64 1
20 23 64 1
21 23 64 1
22 23 64 1
23 23 64 1
24 23 64 1
25 23 64 1
26 23 64 1
27 23 64 1
28 23 64 1
29 23 64 1
30 23 64 1
31 23 64 1
32 23 64 2
12 24 64 2
13 24 64 1
14 24 64 1
15 24 64 1
16 24 64 1
17 24 64 1
